Type,PostCode,Borough,Area,Positioning,Date,Time,Description,Deaths
V1,BR3,Beckenham,Beckenham,Eden Way,16/06/1944,,The V1 stuck in Eden way . It actually struck the stand at the Evening Standard sports ground.,1
V1,BR3,Beckenham,West Wickham,Merlin Grove,16/06/1944,00:00,No other details available,0
V1,BR3,Beckenham,Beckenham,Tootswood Road,16/06/1944,09:00,"V1 hit the ARP post in Tootswood Road , casualties were ARP Wardens",3
V1,BR4,Beckenham,West Wickham,Links Way,16/06/1944,10:00,"The V 1 Fell opposite 2 Links road, all shops in station road and high st up to Sherwood way lost their windows. Houses in station road terrible wrecks. Number 10 links road just a shell. The casualties were members of the Hawes down heavy rescue party when their lorry was hit by this fly. They were returning from the Toots wood road Beckenham incident which had occurred the same day.",7
V1,BR3,Beckenham,Beckenham,The Avenue around number 44,17/06/1944,00:00,V1 struck in The Avenue and demolished number 44,1
V1,BR4,Beckenham,West Wickham,255 Wickham Chase,17/06/1944,02:00,The V1 hit 255 Wickham chase and this house was totally demolished a number of others badly damaged.,0
V1,BR4,Beckenham,West Wickham,Addington Road,21/06/1944,09:03,The V1 struck houses in the Addington Road . 1 person died in a public Air Raid shelter. 65 houses suffered severe damage at 1-29 and 2-40 Addington Road,1
V1,BR3,Beckenham,Beckenham,Between Queens Road/ Clockhouse Road,21/06/1944,14:14,"The First of 5 V1's that were to fall in this area of Beckenham. 3 houses were demolished at 69-73 Queens Road . 55-66 , 53-67 Queens Road and 50-60 Clockhouse Road suffered severe damage. 74 houses suffered a lesser degree of damage in Queens Road ,230 were slightly damaged in Queens Road , Cedars Road , Hampden Avenue , Cromwell Road , Durban Road and Clockhouse Road",3
V1,BR3,Beckenham,Beckenham,Westfield Road Between 13 and 17,23/06/1944,08:10,"The 2nd of 5 V1's That fell in this area.8 houses demolished in Westfield Road 12 houses severely damaged In Westfield Road 27 Houses damaged in Haynes and Cedars Road 75 House ,Shops and a Church damaged in Beckenham Road, Croydon Road.",4
V1,BR3,Beckenham,Hayes,Meadway,23/06/1944,22:39,"The V1 fell in the Meadway and caused severe damage to 9 houses at 52-68. At 1-47 ,2 -42,70-72 92 houses suffered slight damage.",0
V1,BR3,Beckenham,Beckenham,The Drive around number 77,25/06/1944,21:42,"This Flying bomb struck The Drive .12 houses demolished in The Drive 68-74,75-87,63-75 and 62-68 Severe damage/57-61 & 52-60 and 89-117 and 76-90 Slightly damaged. Public hall N.F.S station 237 houses slightly damaged in Church Avenue , the Crescent, Rectory road, Albermarle Road , The demolished houses have been re-built in a very similar style to their neighbours.",3
V1,BR3,Beckenham,Beckenham,Queens Road Cedars Road,26/06/1944,01:00,The 3rd of 5 V1's that were to fall in this area. 4 houses demolished in Queens Road 38:50;37-49 31 severe damage in Queens road 19-51 28-52 84 damaged in Cedars road 63-81 and Clockhouse Road 2-72 7-81 12 slightly damaged in Clockhouse Road Medium fire at 41-43 Queens road in debris,0
V1,BR4,Beckenham,West Wickham,Nash Lane,27/06/1944,08:48,The V1 fell in open ground. The only casualties were 2 horses which were slightly injured.,0
V1,SE6,Beckenham,Beckenham Hill,Beckenham Hill Road,28/06/1944,13:45,"The Flying bomb exploded In Beckenham Hill Road. 1-11 ,2-16 Highland Croft,1-23 and 2-50 Braeside.184,186,188 Beckenham Hill Road,37b Beckenham Hill Road,31-37 Southend Road/42-80 Southend Road/ Ada Lewis House Southend Road. Were damaged",0
V1,BR4,Beckenham,West Wickham,The Alders,28/06/1944,17:37,"The V1 hit The Alders behind West Wickham High Street. 9 houses and 15 shops severe damage at the Alders and High St 60 houses and shops damaged at the Alders Bolderwood way Manor rd, Chessington way, Hawkhurst way High st 131 houses slight damage at The Alders, Bolderwood Way , Manor Road , Chessington way, Hawkhurst way small fire in debris of 2 houses at the Alders",0
V1,BR3,Beckenham,Beckenham,Rectory Road,28/06/1944,17:40,"This V1 struck Rectory Road . 3 houses demolished in Rectory Road 14 houses severely damaged in Rectory Road 10 Damaged in Rectory Road 41 Slightly damaged in Blake ney , Beckenham and Hayne Road + the Regal Cinema",1
V1,BR3,Beckenham,Beckenham,Shortlands Road,28/06/1944,20:05,"The Flying bomb struck at 75, Shortlands Road and demolished 2 houses. 1 severely damaged in Shortlands Road NFS station and 5 houses damaged in Shortlands Road 39 houses damaged in Den Road Kingswood Road and Scotts Lane",3
V1,BR4,Beckenham,West Wickham,Layhams Road,28/06/1944,22:29,The Flying bomb hit Wickham court farm a farm house and an acre of potatoes suffered slight damage. No casualties reported,0
V1,BR3,Beckenham,Beckenham,Shortlands Road,29/06/1944,01:15,Flying bomb in the Shortlands Road small fire in debris of private house which was demolished on impact.,0
V1,BR3,Beckenham,Beckenham,Lennard Road,30/06/1944,01:16,"The V1 struck in Lennard Road.7 Houses badly damaged in Lennard Road ,93 damaged (slight) in Lennard Road Kingshall Road, Riddons Road , Aldersmead Road , Kenthouse Road , Beckenham county school for girls.",0
V1,BR3,Beckenham,Elmers Ends,Altyre Way,30/06/1944,01:40,"The V1 impacted in Altyre Way . 66 houses damaged in Altyre way, Hillcrest View, Hillcrest close, Altyre Close. 89 house slightly damaged in Altyre way and Upper Elmers end Road",0
V1,BR3,Beckenham,Beckenham,Beckenham Road/Mackenzie Road,30/06/1944,13:40,"The Flying bombs struck at the junction of Beckenham Road and Mackenzie Road . No casualties were listed. 11 shops demolished in Beckenham Road ,17 shops and 20 houses severely damage in Beckenham Road,4 shops and 41 houses damaged in Blanford and Churchfield Road, railway bridge,54 shops and 148 houses slightly damaged in Churchfields , Barnrmead , Mackenzie, Blandford and Beckenham Roads The line of buildings in the Beckenham Road have been replaced with a post war office block. For a contemporary report of this incident see Richard Beckett's story",1
V1,BR4,Beckenham,West Wickham,Layhams Road,01/07/1944,11:28,Flying bomb hit Wickham court farm off Layhams road and a quantity of farmland and crops were damaged. No casualties reported.,0
V1,BR3,Beckenham,Beckenham,Copers cope Road,01/07/1944,16:30,The V1 struck in Copers Cope Road .. 3 Houses demolished in Copers Cope Road 4 severely damaged in Copers Cope Road 7 damaged in Copers Cope Road 1 building slightly damaged in Blake ny Road 1 killed 8 injured.,1
V1,BR3,Beckenham,Beckenham,Albermarle Road,02/07/1944,03:10,"This V1 was one of 2 that devastated the St Georges area of Beckenham. 11 shops demolished in Albermarle Road, 38 severely damaged in Albermarle Road,13 shops and 34 houses damaged in St Georges Road, Church Road, Rectory Road, Station Approach : Slight damage to St Georges's church, Bromley Road school 7 shops and 4 houses , Public hall and Railway hotel in Albermarle and Bromley Road. The area shows its scars and the line of shops in the Albermarle Road have been replaced with a 60's office block.",3
V1,BR3,Beckenham,Beckenham,Kingshall and Alders mead Road,02/07/1944,03:43,The Flying bomb struck around 54-56 Kingshall Road . 10 houses demolished in Kingshall Road/15 severely damaged in Kingshall Road/22 damaged in Aldersmead Road / 60 Slightly damaged in Kingshall Road . The impact area can be Cleary seen where the line of Victorian housing is replaced with 60's development,3
V1,BR3,Beckenham,Beckenham,Maberley Road,03/07/1944,19:09,The flying bomb hit Maberley Road . electric sub station/220 houses and 6 shops damaged.,0
V1,BR3,Beckenham,Beckenham,Queens Road,05/07/1944,00:25,The 4th of 5 Flying bombs to fall in this area. The V1 exploded in properties previously damaged and increasing the extent of the damage.,0
V1,BR3,Beckenham,Beckenham,Cator Park,05/07/1944,19:41,"The Flying bomb landed in Cator Park . 3 sports pavilions damaged, 154 houses slightly damaged in Kingshall Road , Aldersmead Road , Lennard Road and Reddons Road .",0
V1,BR4,Beckenham,West Wickham,Langley Park Golf Course,10/07/1944,14:45,"The V1 exploded on Langley park Golf Course. 29 houses damaged in The Avenue West Wickham 57 houses and 2 shops damaged In Red Lodge Road, Hayes Chase, The Drive, Pickhurst Rise",0
V1,BR4,Beckenham,West Wickham,West Wickham High Street,11/07/1944,17:52,"This V1 hit West Wickham High Street killing 1 person and injuring 20 The woman killed was travelling in a car which was caught in the blast. She was a trainee Doctor. She was tragically burned to death trapped in wreckage of the car before she could be reached. It is reported though that other passengers in the car were rescued but burned. They were the woman killed parents. A bus careered into the pond by the White Heart pub causing more injuries including the driver and conductor who are reported as badly hurt. 33 houses and a pub + 182 houses ,business premises and shops slight damaged in High St, Grosvenor Road, Manor Park close, Manor Park Road, Cavendish Way, Wilmar Gardens, The Alders Wickham Road, Oak Avenue Oak Gardens",1
V1,BR4,Beckenham,West Wickham,The Grove,12/07/1944,08:58,"The V1 hit 23 the Grove . small fire in debris of house demolished by V1 2 houses demolished 21 severe damaged 25 damage 255 houses 42 shops and business premises 1 church slight damage in The Grove, South Croft Av, Acacia Gdns , Park Av, High St, Sherwood Way, Boleyn Gdns , Highfield Drive, Woodland Way, Wickham Court Road. One source records a total of 650 houses damaged in this incident.",1
V1,BR3,Beckenham,Beckenham,Elmers End Road,12/07/1944,19:14,"The V1 struck at 36, Elmers End Road . 4 shops demolished in Elmers end road 13 shops and 22 houses severe damage in Ravenscroft Road 63 houses and 7 shops damaged in Elmers end rd 145 houses damaged in Elmers end rd, Ravenscroft rd, Birbeck rd, Marlow rd, Piquet rd, Pelham Rd,",1
V1,BR3,Beckenham,Beckenham,Kent House Road around no 226,14/07/1944,08:11,"The Flying bomb impacted at 226 Kenthouse Road . 16 houses demolished and 46 houses severe damaged 108 damaged 15 shops Alexandra school slight damage in Thesiger Road , Somerville Road, Whateley Road , Parish Lane , Green Lane , KentHouse Road",1
V1,BR3,Beckenham,Beckenham,Croydon Road Elmers End,18/07/1944,07:59,The V1 impacted at 251 Croydon Road .,1
VX,BR3,Beckenham,Elmers Ends,Elmers end Road corner of Beck Road,18/07/1944,20:37,"This very serious incident occurred when a Doodlebug exploded in the entrance of Elmers End bus garage which used to stand at the corner of Elmers End Road and Beck Road . A major fire broke out when the petrol tanks of the buses started exploding. The dead including 2 members of the Home guard rescue service and also a woman passer by in the street. Many of the dead and injured were London Transport workers. 60 houses were damaged, 50 suffered slight damage. Tragically Sydney Steer aged 17 was to die, followed by his Father Herbert who was killed at Clockhouse 3rd August. The bus garage was re-built post war but has now been replaced with flats.",18
V1,BR3,Beckenham,Beckenham,South Eden Park Road Stone Park Avenue,20/07/1944,06:46,"The V1 hit at16 South Eden Park Road Coach houses, dairy, stable and dwelling damaged + a private house Welcome labs damaged 20 houses slight damage in Stone Park Avenue Beckenham Maternity Hospital Stone Park Avenue slight damage",0
V1,BR3,Beckenham,Beckenham,Kent House Lane,21/07/1944,15:20,The V1 landed in allotment in kenthouse Lane.,0
V1,BR2,Beckenham,Shortlands,Kinsgwood Road by Church Road,22/07/1944,00:00,Devastated church,0
V1,BR3,Beckenham,Hayes,Elwill Way,22/07/1944,01:14,The V1 struck in Elwill Way . 17 houses severe damage in Elwill way 54 houses slight damage in Hayes way,0
V1,BR3,Beckenham,Beckenham,Cator Park,22/07/1944,01:20,"Another V1 in Cator Park . 1/2 acre of trees and undergrowth burned in park 6 houses demolished in Aldersmead Road 18 houses severe damage in Aldersmead and Kinghall Road , 30 houses damaged in Reddons Road 20 houses slight damage in Lennard Road",0
V1,BR3,Beckenham,Elmers Ends,Goddard Road,22/07/1944,10:24,The V1 exploded in Goddard road 55 houses slight damage in Goddard Road 1 school slight damage in Goddard Road .,0
V1,BR3,Beckenham,Beckenham,barnfield wood Road around number 63,22/07/1944,13:26,"The V1 impacted at 63 Barnfield Wood Road 4 houses demolished in Barnfield wood rd 4 houses severe damage in Barnfield wood rd 27 houses damaged in Barnfield wood rd 234 houses slight damage in Barnfield wood road, Hayes chase, Goodhart way, Bushey way",2
V1,BR3,Beckenham,Beckenham,Hong Kong and Shanghai Sports Ground Copers Cope Road,22/07/1944,15:41,"The V1 hit the Hong Kong and Shanghai sports ground, pavilion slight damage. Factory slight damage in Worsley bridge road, 60 houses damaged in Copers cope, Worsley Bridge road, Braeside , Overbrea .",0
V1,BR3,Beckenham,Beckenham,St James Avenue Priory Close Elmers end,26/07/1944,07:28,"This V1 impacted between 17 and 24 St James Avenue . Small fire at 17 and 24 St james ave . 14 houses 1 church and church hall severe damage at St james ave , Croydon rd ,Priory close. 82 houses 25 shops 1 cinema damaged St James Avenue , Croydon Road , Priory Close,Forster Road 74 houses slight damaged St James ave , Croydon rd Clockhouserd , Westbury rd",0
V1,BR3,Beckenham,Beckenham,Queens Road,26/07/1944,18:46,The 5th Of 5 V1's to fall in this area. This once cause no casualties and increased the degree of damage in already blitzed houses. There was a small fire in the debris.,0
V1,BR2,Beckenham,Shortlands,St Mary's Avenue,27/07/1944,00:00,No other details available,0
V1,BR3,Beckenham,Beckenham,Bramerton Road around number 36,27/07/1944,01:44,"The first of 2 V1's that were to strike Bramerton Road . 4 houses demolished in Bramerton Road 30 houses severe damage In Bramerton Road 192 houses slight damage in Bramerton , Cherry tree walk, Groveland rd, Birchwood av , Village way, Gordon rd, Broomfield rd, Whitmore rd.",5
V1,BR3,Beckenham,Beckenham,Monks Orchard Road Bethlem Royal Hospital,27/07/1944,15:37,One of a number of V1's that were to fall in the grounds of the Bethlem Royal Hospital . There were no casualties but a 2 floor ward was damaged as were 130 houses in Monks Orchard Road . Other Incident are recorded as Croydon,0
V1,BR3,Beckenham,Beckenham,St Georges Road,27/07/1944,17:44,"The 2nd of the V1's that were to devastate the heart of Beckenham in the St Georges area. 5, Church road, small fire in debris of house 7 houses a bakery, demolished in Church rd, St Georges rd , High st 33 houses 1 bank 1 hotel and 4 shops severe damage in Church rd,St Georges rd, High st church hall, + St Georges Church 10 shops 1 public hall 1 school 1 fire station 4 houses damaged in High st and Bromley rd 34 shops 4 banks 20 houses slight damage in High st,Rectory road, Station apprc . Bromley rd ,The knoll. The devastated area can clearly be seen today where much of the cleared site has been left as a town centre car park.",3
V1,BR4,Beckenham,West Wickham,Sparrow Den Woodland Way,27/07/1944,21:21,The V1 struck in Sparrow Den West Wickham . 50 houses were slightly damaged in Woodland Way and Wood Lodge Lane,0
V1,BR4,Beckenham,West Wickham,Addington Road,29/07/1944,21:55,"The V1 landed in Wickham Court Farm 65x15 yards of crops damaged, a pumping station damaged,27 houses damaged in Woodlodge lane, childrens heart hospital damaged in Woodland way",0
V1,BR3,Beckenham,Beckenham,Oakwood Avenue,30/07/1944,13:51,"The V1 struck in Oakwood Avenue . 4 houses demolished in Oakwood Av 10 houses severe damage in Oakwood and Perth Road 11 houses and 1 school damaged in Oakwood av and perth rd 90 houses and 1 church slight damage in Oakwood av , Perth rd, Overbury av , Stanley av , Oakhill cres , Crescent rd, Bromley rd, The mead",1
V1,SE26,Beckenham,Sydenham,Border Road/Laurie Park Avenue NE Quadrant,01/08/1944,07:01,"V1 attack on Border Road S26 (then in the Borough of Beckenham) 1/3 block of flats demolished in Laurie Park Road 2/3 block of flats (fountain court) and 10 houses damaged at Park court and Fountain Court . 17 houses damaged in Springfield Road, Crystal Palace Park Road ,",3
V1,BR4,Beckenham,West Wickham,Layhams Road,02/08/1944,06:36,The Flying bomb hit May farm in Layhams Road : slight damage to trees but no other damage or casualties reported.,0
V1,BR3,Beckenham,Beckenham,Bramerton Road,02/08/1944,08:22,"The 2nd V1 that was to strike Bramerton Road . 4 houses demolished in Bramerton Road . 50 houses severe damage in Bramerton Road and Whitmore Road 10 houses damaged in Groveland Road 304 Houses slight damage in BramertonRoad , Whitmore Road, Groveland Road, Village Way, Birchwood Av, Gordon Rd, Cherry tree walk, Broomfield rd, Croydon rd, Derrick rd.",0
V1,BR3,Beckenham,Beckenham,Beckenham road near current Clockhouse pub,02/08/1944,13:02,"This very serious incident occurred when the Flying bomb struck a restaurant packed with customers in the Beckenham Road , near the site of the modern Clockhouse pub. Many died instantly. The blast extended many hundreds of yards in each direction. 44 people were to die in the tragedy, the worst in Beckenham and one of the worst in South London . Herbert Steer who's son Sydney died at Elmers end bus garage was to die in this disaster. 14 shops 12 houses demolished in Beckenham rd, 17 shops 42 houses, dance hall severe damage in Beckenham rd, Churchfield rd, Thayers farm rd, Sidney rd. 18 shops 124 houses slight damage in Churchfields Road, Thayers farm rd,Beckenham rd, Chaffiinch rd, Sidney rd. small fire in debris at Beckenham rd. The wide area of the blast is clear from the extensive post war building that has occurred in the surrounding area. The road has been widened at this point. The blank end of terraces that betray partial demolition can be seen in several surrounding roads",43
V1,BR3,Beckenham,Beckenham,Kelsey Park,02/08/1944,13:22,"The V1 landed and exploded in Kelsey Park .. 2 trees damaged by fire in park 33 houses and 9 shops slight damage in Wickham rd, Stone park av.",0
V1,SE26,Beckenham,Beckenham,Border Road,03/08/1944,05:10,"The second V1 to strike Border Road . 1 house demolished in Border road, 8 houses severe damage in Border crescent and Border rd, 10 houses damaged in Sydenham av,20 houses slight damage in Crystal Palace Park road",0
V1,BR3,Beckenham,Beckenham,Druids Way Kingswood Avenue,03/08/1944,10:55,"The V1 struck in Druid Way . 5 houses demolished in Druid Way and Kingswood Avenue . 42 houses severe damage in Druids Way Kingswood Avenue , and Kingswood rd, 110 houses slight damage in Kingwood rd and av , South hill rd, Den rd, Hengist way, Romanhurst Gdns",1
V1,BR4,Beckenham,West Wickham,Blake s recreation ground,03/08/1944,12:20,"The Flying bomb fell on open ground in Blake s recreation ground. Grass damaged on rec 154 houses + 14 shops damaged in Manor pk rd, Beckenham rd, Braemar rd, Station rd, Ravenswood av , links rd, High st , Pine avenue",0
V1,BR3,Beckenham,Beckenham,Kemerton Road,03/08/1944,12:20,"The V1 hit Kemerton Road . 4 houses demolished in Kemerton rd, 9 houses severe damage in Kemerton rd, 80 houses slight damage in Wickham rd, Crescent rd, Oakhill rd ,Limes rd",0
V1,BR3,Beckenham,Beckenham,Abbots Way,03/08/1944,12:26,"The Flying bomb hit Abbots Way . 12 houses demolished and 31 severe damage in Abbots way 38 houses damaged in Abbots way, Aylesford av , Aviemore way. 122 slight damage in Abbots way, Aylesford av , Aviemore way, Ambelside av. Gas and water main damaged in Abbots Way .",0
V1,BR3,Beckenham,Beckenham,Cherry Tree Walk,04/08/1944,15:50,"The V1 in Cherry Tree Walk at around number 14. 4 houses demolished in Cherry tree walk 18 houses severe damage in Cherry tree walk 74 houses damaged in Cherry tree walk, Eden park avenue, Glanfield road 170 houses slight damage in Cherry tree, Stanhope grove, Eden park av ,Birchwood av ,",1
V1,BR3,Beckenham,Beckenham,Albemarle Road,10/08/1944,04:15,The V1 hit Albemarle Road . No casualties were reported. 2 houses demolished in Albemarle 4 severe damage . 9 houses damaged in Albemarle and Westgate 25 houses slight damage in The Avenue,0
V1,BR3,Beckenham,Beckenham,Downs Hill Road,20/08/1944,06:31,"This Flying bomb struck in Downs Hill Road . Timber building demolished rail embankment damaged 2 houses demolished in Downs hill,24 houses severe damage in Downs hill,58 houses slight damage in Downshill , Downsbridge rd , Ravensbourne avenue",0
V1,BR3,Beckenham,Beckenham,South Eden park Road,31/08/1944,17:06,The V1 landed in the grounds of Beckenham County school sports ground. A sports pavilion was damaged.,0
V2,BR3,Beckenham,Beckenham,Midland Bank Sports Ground Lennard Road,02/01/1945,12:19,The first V2 to explode in Beckenham. It landed and the Midland Bank Sports Ground in Lennard Road . .1 house and school destroyed 184 damaged severe damage to sports pavilion .slight damage to new Beckenham station . This was the 427th Rocket to be recorded over England,0
V1,BR3,Beckenham,Beckenham,Nat provincial sports ground copers cope road,05/01/1945,,No other details available,0
V1,BR3,Beckenham,Beckenham,Fairfield Road,05/01/1945,21:26,"This V1 struck Fairfield Road . At this stage of the attacks the Flying bombs were mainly air launched from Heinkel 111's or a few from new sites in the Netherlands. 20 houses destroyed in Fairfield Road ,1 church (Christ Church) and 3 houses severe damage in Fairfield and Lea road 1 church hall and 26 houses damaged in Fairfield, Burnhill , Lea Road, Stanmore terrace 150 houses and shops slight damage in Burnhill Road, Stanmore Terrace ,Kelsey park Rd, high st The area today is still mainly undeveloped after clearance and forms the car park of the LIDL supermarket.",12
V2,BR3,Beckenham,Beckenham,Cator Park,09/01/1945,10:50,This V2 in Cator park was only 500 yards from the previous V2 on the 2January.It again fell in Sport Grounds. 60 houses and a sports pavilion damaged in Kingshall Rd 120 houses slight damage in Beckenham Road The 493th Rocket to be recorded over England,0
V2,BR3,Beckenham,Beckenham,Eden Park Avenue,22/02/1945,11:21,"The V2 hit Eden Park Avenue behind St Johns Church . St Johns church severely damaged and needed to be shored upï¿½..Church hall wreckedï¿½ 79 houses damaged in Eden Park Av, South Eden Park Av, Oakfield Gardens 19 houses and 17 shops slight damage in Merlin grove and Upper Elmers end rd + 2 cows killed",0
V2,BR3,Beckenham,Beckenham,Shirley Crescent,10/03/1945,00:01,"The V2 hit Shirley Crescent . 14 houses and 1 School Severe damage in Shirley crescent 31 houses damaged in Shirley crescent, Goddard rd, Abbot way, Langley way. 28 houses slight damage in Shirley cres ,Goddard road, Abotts way, Langley way.",0
V2,SE26,Beckenham,Crystal Palace,Crystal Palace Park Road,15/03/1945,01:03,"The V2 struck at the top of Crystal Palace Park road which at the time was on the border of the borough of Beckenham. Because of the location which was where Penge , Beckenham, Lewisham and Dulwich adjoined there was much confusion, damage occurred in both Beckenham and Lewisham. It is reported in ARP records that at one point ambulances were actually sent away because it wasnï¿½t clear which area the incident happened in. The Rocket demolished 2 4 storey Victorian houses at 73-75 Crystal Palace Park Road . They had been converted into flats 2 fires in debris of demolished houses. 2 houses demolished in Westwood hill 16 houses severe damage in Westwood hill crystal palace park road, hillcrest road ,36 houses and 1 block of flats slight damage in Westwood hill, Crystal Palace Park Road ,Hillcrest road. The site of the demolished houses in Crystal Palace Park Road now forms an additional entrance to the park. On the other side of the road the badly damaged houses in Hillcrest Crescent have been replaced with post war housing.",9
V1,CR7,Croydon,Thornton Heath,Whitehall Road around number 21 and Colvin Road,01/07/1944,07:35,8 houses demolished and 30 severely damaged.,5
V1,CR7,Croydon,Thornton Heath,Hazlemere Road Around number 87,01/07/1944,09:00,Small fire in road caused by fractured gas main 10 houses demolished. The street today has been re-built in a similar style so the destruction in this area is hard to detect.,3
V1,CR7,Croydon,Thornton Heath,Nursery Road around number 21 and Zion Road,01/07/1944,09:56,14 houses demolished and severe blast damage to surrounding property,9
V1,CR7,Croydon,Thornton Heath,Whitehorse Road,02/07/1944,01:28,Public wash houses demolished /4 houses partially destroyed and 40 business premises damaged/,0
V1,CR7,Croydon,Thornton Heath,Highbury Avenue around number 9,02/07/1944,12:28,4 houses demolished and severe blast damage to surrounding property.,3
V1,CR7,Croydon,Thornton Heath,Chipstead Avenue around number 50,02/07/1944,12:56,15 houses demolished and severe blast damage to surrounding property including fire station. The road has been re-built with houses in a similar style to their pre-war neighbours so the damage is difficult to detect.,1
V1,CR7,Croydon,Thornton Heath,Woodville Road around number 58 and Grange Park Road,03/07/1944,20:30,8 houses demolished,6
V1,CR7,Croydon,Thornton Heath,Melfort Road,04/07/1944,11:06,5 houses demolished and 60 feet of railway track lifted and severe blast damage to surrounding property,0
V1,CR7,Croydon,Thornton Heath,Moffat Road around number 136 and Livingston Road,04/07/1944,21:12,15 houses demolished and 40 severely damaged by blast,8
V1,CR7,Croydon,Thornton Heath,Curzon Road around number 8,05/07/1944,20:34,12 houses completely demolished and 200 severely damaged by blast. Damage extended over a radius of 1/2 mile. The houses at this point have been re-built in an identical style to their pre-war neighbours so the damage is difficult to detect.,8
V1,CR7,Croydon,Thornton Heath,Marion Road around number 10,11/07/1944,17:55,"Small fire under debris,12 houses demolished and severe blast damage to surrounding property. The whole of one end of the road on both sides has been cleared and replace with 1960's housing whilst at the other end Victorian terraces remain.",5
V1,CR7,Croydon,Thornton Heath,Grange Road around 337,12/07/1944,21:18,8 houses demolished and 40 suffered severe damage,8
V1,CR7,Croydon,Thornton Heath,Brigstock Road around number 73,16/07/1944,00:59,6 houses demolished and 20 badly damaged including fire station. A large area has been cleared and is today occupied by a park/recreation ground.,4
v1,CR7,Croydon,Thornton Heath,Sandfield gardens,21/07/1944,02:10,Small fire in debris and 30 houses severe damage V1 struck gardens at end of cul de sac,0
V1,CR7,Croydon,Thornton Heath,Recreation ground,31/07/1944,15:01,V1 on open ground 12 houses severe damage and 20 slight damage,1
V1,SE22,Dulwich/Camberwell,East Dulwich,NE quad of junction Lordship Lane and Friern Road,20/06/1944,18:12,"The first V1 to fall in Dulwich 8 houses were demolished,55 suffered severe damage and 71 slight damage. The area today around Friern Road and Etherow Street has been totally re-developed as a result of this V1 and the V2 which fell on the 1st November",0
V1,SE22,Dulwich/Camberwell,East Dulwich,East Dulwich road,22/06/1944,05:26,"This V1 was reported by the fire brigade, somewhere in the East Dulwich Road , it is noted that the only damage was the destruction of public toilets. The exact location is not noted",0
V1,SE22,Dulwich/Camberwell,East Dulwich,Greendale,23/06/1944,02:11,This was the first of four V1's that fell in the sports grounds around Greendale . This one damaged a house and sports pavilion. .,0
V1,SE21,Lambeth,Dulwich,Rosendale Road North side just before it become Lovelace Road,23/06/1944,04:05,"This was The First V1 to fall in Dulwich SE21. Six houses were demolished and 20 damaged by the blast. There was a further V1 in Lovelace Road on the 1st August which fell further up on the North side past Christchurch. Visiting the road today it is difficult to find signs of the damage because the demolished houses have been re-built in exactly the same style as they were previously. However, careful inspection reveals 1940's style brickwork on the flank walls of the houses which have been re-built in the same style as their 1920' neighbours",4
V1,SE21,Dulwich/Camberwell,Dulwich,End of Grange Lane,26/06/1944,02:24,This V1 fell on the club house of Dulwich Golf Course and totally destroyed it. There is also a record that War Department buildings were damaged but no further detail was provided. As there was an anti aircraft gun on what is still known as the gun site allotments it would seem likely that they were buildings associated with this installation. The club house has been totally re-built in post war style,0
V1,SE21,Dulwich/Camberwell,Dulwich,College Road near Huntslip Road,27/06/1944,02:33,This V1 stuck near Tollgate house demolishing it and causing much damage to surrounding property.,0
V1,SE21,Dulwich/Camberwell,Dulwich,Dulwich Common/Old Alleynian Rugby Ground,30/06/1944,09:56,"This Flying bomb fell on the Old Alleynian Rugby ground, causing damage to surrounding property (presumably in Dulwich Common).",0
V1,SE22,Dulwich/Camberwell,East Dulwich,South end Henslow Road junction with Underhill Road,30/06/1944,11:14,This was the first of 4 V1's that fell in a fairly small area of East Dulwich causing widespread damage. 4 houses were demolished and 15 badly damaged in Underhill Road . 2 were demolished and 6 badly damaged and 87 damaged in Henslowe Road . 20 houses and other buildings damaged in Barry Road . Part of this Flying bomb site remains relatively undeveloped and still has 1940's prefabs erected on it.,3
V1,SE22,Dulwich/Camberwell,East Dulwich,Camberwell old Cemetery,01/07/1944,23:24,The V1 fell in Camberwell old Cemetery. Surrounding property suffered from blast damage,0
V1,SE21,Lambeth,Dulwich,Elmsworth Grove,02/07/1944,01:14,"This V1 caused substantial damage to Elmsworth Grove, Carson Road , Rosendale Road and South Croxted Road . There were no casualties recorded. The area has been totally re-developed as the Rosendale Road Estate. This was the first of 5 V1's that were to fall in a fairly small area of West Dulwich causing widespread damage",0
V1,SE21,Dulwich/Camberwell,Dulwich,College Road at Woodhall house,03/07/1944,08:53,This V1 struck the large Woodhall house which was a Victorian industrialistï¿½s house in College Road . It was demolished in the incident. The site today has been re-developed as Woodhall Drive .,0
V1,SE22,Dulwich/Camberwell,East Dulwich,Greendale,04/07/1944,10:37,The second of 4 V1's that was to fall in the Greendale area. This one fell in the grounds of Bessemer Grange and caused some damage to property.,0
V1,SE21,Dulwich/Camberwell,Dulwich,Junction Park Hall Road and Alleyn Road,05/07/1944,04:26,This was the second of five V1's that were to fall in this area of West Dulwich causing substantial damage. 8 houses were totally demolished as was the Alleyns Head pub and there was severe damage to 40 others. Today the pub has been re-built on the other side of Park Hall Road and the original pub site re-developed with housing.,3
